hub_id,hub_name,betweenness,in_degree,out_degree,clustering,avg_breach_rate,risk_score
IND613104AAA,Thirukkatupli_Poondi_D (Tamil Nadu),0.0,1,0,0.0,1.0,0.3022471910112359
IND700065AAB,CCU_Beleghta_CP (West Bengal),0.0,0,1,0.0,1.0,0.3022471910112359
IND251201AAA,Khatauli_TilakNgr_D (Uttar Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND413307AAC,Sangola_Central_DPP_3 (Maharashtra),0.0,0,1,0.0,1.0,0.3022471910112359
IND332715AAB,Shrimadhopur_RLSTNDPP_D (Rajasthan),0.0,1,0,0.0,1.0,0.3022471910112359
IND560099AAG,Bengaluru_Bomsndra_L (Karnataka),0.0,0,1,0.0,1.0,0.3022471910112359
IND457661AAA,Jhabua_Ward11_D (Madhya Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND562125AAA,Bengaluru_Sarjapur_D (Karnataka),0.0,0,1,0.0,1.0,0.3022471910112359
IND768028AAA,Bargarh_JJCpxDPP_D (Orissa),0.0,1,0,0.0,1.0,0.3022471910112359
IND202001AAC,Aligarh_Central_D_2 (Uttar Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND500084AAB,Hyderabad_Kondapur_D (Telangana),0.0,1,0,0.0,1.0,0.3022471910112359
IND686141AAA,Vaikom_KotyamRD_D (Kerala),0.0,1,0,0.0,1.0,0.3022471910112359
IND250609AAA,Baghpat_Barout_D (Uttar Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND476001AAA,Morena_Prjapati_D (Madhya Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND481001AAA,Balaghat_Kosmi_D (Madhya Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND761020AAA,Berhampur_Chatrpr_DC (Orissa),0.0,1,0,0.0,1.0,0.3022471910112359
IND571105AAA,Hunsur_RatnaDPP_D (Karnataka),0.0,0,1,0.0,1.0,0.3022471910112359
IND712612AAA,Kamarpukur_ChatiDPP_D (West Bengal),0.0,0,1,0.0,1.0,0.3022471910112359
IND636352AAA,Thoppur_HghsclRD_D (Tamil Nadu),0.0,0,1,0.0,1.0,0.3022471910112359
IND783370AAB,Kokrajhar_HplrdDPP_D (Assam),0.0,0,1,0.0,1.0,0.3022471910112359
IND791110AAA,Naharlagun_JmpuCntr_D (Arunachal Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND306116AAA,Falna_SbhRDDPP_D (Rajasthan),0.0,0,1,0.0,1.0,0.3022471910112359
IND480106AAA,Sausar_Central_DPP_1 (Madhya Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND637301AAA,Sankari_Trchngrd_D (Tamil Nadu),0.0,0,1,0.0,1.0,0.3022471910112359
IND122002AAD,Gurgaon_Central_D_15 (Haryana),0.0,0,1,0.0,1.0,0.3022471910112359
IND461001AAA,Hoshangabad_MnRDDPP_D (Madhya Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND311301AAA,Asind_BsStdDPP_D (Rajasthan),0.0,0,1,0.0,1.0,0.3022471910112359
IND231208AAA,Duddhi_MChwkDPP_D (Uttar Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND507167AAA,Tallada_PtrlBunk_D (Telangana),0.0,1,0,0.0,1.0,0.3022471910112359
IND423301AAB,Satana_ThrbadRD_D (Maharashtra),0.0,1,0,0.0,1.0,0.3022471910112359
IND110005AAA,Delhi_Todapur_DC (Delhi),0.0,1,0,0.0,1.0,0.3022471910112359
IND625218AAA,Vadipatti_lalaNGR_D (Tamil Nadu),0.0,1,0,0.0,1.0,0.3022471910112359
IND445001AAB,Yavatmal_JajuDPP_D (Maharashtra),0.0,1,0,0.0,1.0,0.3022471910112359
IND600083AAA,Chennai_AshokNagar_DC (Tamil Nadu),0.0,0,1,0.0,1.0,0.3022471910112359
IND177001AAA,Hamirpur_GutmgrCl_D (Himachal Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND638052AAA,Perundurai_Viveka_DC (Tamil Nadu),0.0,1,0,0.0,1.0,0.3022471910112359
IND501359AAG,Hyderabad_South_R_11 (Telangana),0.0,0,1,0.0,1.0,0.3022471910112359
IND364290AAA,Bhavnagar_Mahuva_DC (Gujarat),0.0,1,0,0.0,1.0,0.3022471910112359
IND475661AAB,Datia_TownDPP_D (Madhya Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND222136AAA,Jalalpur_Mhimapur_D (Uttar Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND754211AAA,Kendrpara_Kapleswr_D (Orissa),0.0,1,0,0.0,1.0,0.3022471910112359
IND790001AAB,Bomdila_CTRoad_D (Arunachal Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND221401AAA,Bhadohi_Rajpura_D (Uttar Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND688524AAA,Cherthala_Mulapali_D (Kerala),0.0,0,1,0.0,1.0,0.3022471910112359
IND261201AAB,Biswan_PatelNGR_D (Uttar Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND602001AAB,Kumbakonam_Mettu_DC (Tamil Nadu),0.0,0,1,0.0,1.0,0.3022471910112359
IND122101AAC,Gurgaon_SohnaRd_D (Haryana),0.0,1,0,0.0,1.0,0.3022471910112359
IND242001AAA,Shahjhnpur_NavdaCln_D (Uttar Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND262723AAB,Dhaurahara_TahsilRD_D (Uttar Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND364710AAA,Botad_DC (Gujarat),0.0,1,0,0.0,1.0,0.3022471910112359
IND382345AAA,Amdavad_East (Gujarat),0.0,1,0,0.0,1.0,0.3022471910112359
IND380006AAB,Ahmedabad_Mithakal_D (Gujarat),0.0,0,1,0.0,1.0,0.3022471910112359
IND500008AAF,Hyderabad_South_D_4 (Telangana),0.0,0,1,0.0,1.0,0.3022471910112359
IND530018AAA,Vizag _NAD (Andhra Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND400016AAA,Mumbai Mahim (Maharashtra),0.0,0,1,0.0,1.0,0.3022471910112359
IND231001AAA,Mirzapur_JangiRd_D (Uttar Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND335501AAA,Bhadra_GMndiDPP_D (Rajasthan),0.0,0,1,0.0,1.0,0.3022471910112359
IND828401AAB,Gomoh_KhsmiDPP_D (Jharkhand),0.0,0,1,0.0,1.0,0.3022471910112359
IND444602AAA,Amravati_DC (Maharashtra),0.0,0,1,0.0,1.0,0.3022471910112359
IND791109AAA,Nirjuli_BageDPP_D (Arunachal Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND736101AAA,CoochBehar_Psthrjhr_D (West Bengal),0.0,1,0,0.0,1.0,0.3022471910112359
IND700136AAG,Kolkata_Narynpur_C (West Bengal),0.0,0,1,0.0,1.0,0.3022471910112359
IND801103AAA,Bihta_ShivNgar_D (Bihar),0.0,0,1,0.0,1.0,0.3022471910112359
IND401208AAA,Nalasopara (Maharashtra),0.0,1,0,0.0,1.0,0.3022471910112359
IND222125AAB,Badlapur_Bhaluahi_D (Uttar Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND492001AAB,Raipur_Katora_IP (Chhattisgarh),0.0,0,1,0.0,1.0,0.3022471910112359
IND500055AAC,Hyderabad_North_D_2 (Telangana),0.0,0,1,0.0,1.0,0.3022471910112359
IND741316AAA,Nabadwip_Srirmpur_D (West Bengal),0.0,1,0,0.0,1.0,0.3022471910112359
IND517325AAA,Madnapalle_PngnrRd_D (Andhra Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),0.0,1,0,0.0,1.0,0.3022471910112359
IND203001AAA,Bulndshahr_Ymunpurm_D (Uttar Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND500018AAA,Hyderabad_PndrgNgr_DC (Telangana),0.0,0,1,0.0,1.0,0.3022471910112359
IND395010AAB,Surat_Brpc (Gujarat),0.0,0,1,0.0,1.0,0.3022471910112359
IND517408AAA,Palamaner_Lakshmi_D (Andhra Pradesh),0.0,1,0,0.0,1.0,0.3022471910112359
IND144527AAA,Garhshnker_Jagrata_D (Punjab),0.0,0,1,0.0,1.0,0.3022471910112359
IND441603AAA,Chamorshi_Central_DPP_1 (Maharashtra),0.0,1,0,0.0,1.0,0.3022471910112359
IND331023AAA,Rajgarh_SadulDPP_D (Rajasthan),0.0,1,0,0.0,1.0,0.3022471910112359
IND673573AAA,Thamarassery_Chungam_D (Kerala),0.0,0,1,0.0,1.0,0.3022471910112359
IND751021AAA,Bhubaneswar_Patia (Orissa),0.0,0,1,0.0,1.0,0.3022471910112359
IND733124AAA,Gangarmpur_KhdimDPP_D (West Bengal),0.0,1,0,0.0,1.0,0.3022471910112359
IND110046AAA,Delhi_Lajwanti (Delhi),0.0,1,0,0.0,1.0,0.3022471910112359
IND791125AAB,Likabali_ZoomCDPP_D (Arunachal Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND306001AAA,MarwarJn_SndbrDPP_D (Rajasthan),0.0,1,0,0.0,1.0,0.3022471910112359
IND431001AAB,Aurangabad_Pratpngr_D (Maharashtra),0.0,0,1,0.0,1.0,0.3022471910112359
IND132039AAA,Assandh_MhrjaDPP_D (Haryana),0.0,1,0,0.0,1.0,0.3022471910112359
IND174021AAA,Ghumarwin_Gndhichk_D (Himachal Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND462021AAA,Bhopal_Indrapri_DC (Madhya Pradesh),0.0,0,1,0.0,1.0,0.3022471910112359
IND400072AAI,Mumbai_Chndivli_D (Maharashtra),0.0,0,1,0.0,1.0,0.3022471910112359
IND332709AAA,Khandela_PlsrdDPP_D (Rajasthan),0.0,1,0,0.0,1.0,0.3022471910112359
IND442001AAA,Wardha_RamaNgr_D (Maharashtra),0.0,0,1,0.0,1.0,0.3022471910112359
IND361001AAA,Jamnagar_Dc (Gujarat),0.0,0,1,0.0,1.0,0.3022471910112359
IND803108AAB,Chandi_SH78_D (Bihar),0.0,1,0,0.0,1.0,0.3022471910112359
IND380021AAA,AMD_Rakhial (Gujarat),0.0,0,1,0.0,1.0,0.3022471910112359
IND614602AAA,Pattukotai_anthniyr_D (Tamil Nadu),0.0,0,1,0.0,1.0,0.3022471910112359
IND690537AAA,Kayamkulam_Bhrnikvu_D (Kerala),0.0,0,1,0.0,1.0,0.3022471910112359
IND000000AFG,Tirur_PmthuKlm_D (Kerala),0.0,0,1,0.0,1.0,0.3022471910112359
IND382715AAA,Kadi_KaranNGR_D (Gujarat),0.007632241813602015,1,1,1.0,0.9791666666666667,0.30206050292927294
IND125001AAA,Hisar_ModelTwn_P (Haryana),0.00922418136020151,5,7,0.08888888888888889,0.9014030612244898,0.3019993011822792
IND487551AAA,Gadarwara_MPward_D (Madhya Pradesh),0.006772991827483682,2,1,0.0,0.9722222222222222,0.30179473561411635
IND532127AAA,Rajam_SamathBv_D (Andhra Pradesh),0.0016687657430730478,1,1,0.0,0.9878048780487805,0.3016702283086426
IND502286AAB,Narayankhed_Datatrya_D (Telangana),0.0042654578678768115,1,1,0.0,0.9833333333333334,0.3016271109564103
IND524101AAB,Gudur_Bngisheb_D (Andhra Pradesh),0.0,1,1,0.0,0.9903846153846154,0.30160976663785655
IND535591AAA,Salur_ward9_D (Andhra Pradesh),0.0012531359949117377,1,1,0.0,0.9878048780487805,0.3014624134345619
IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),0.001128463476070529,3,1,0.0,0.9729987355315631,0.30145261644244803
IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),0.0054521410579345085,5,5,0.0,0.9208166965209218,0.3014429895976033
IND205001AAB,Mainpuri_Agraroad_I (Uttar Pradesh),0.003792191435768262,3,4,0.19047619047619047,0.9454545454545454,0.30126279643289944
IND581110AAE,Haveri_GuttalRD_D (Karnataka),0.0004193954659949622,2,2,0.6666666666666666,0.9728365384615385,0.30104942331640283
IND210427AAA,Mahoba_Mlkpura_D (Uttar Pradesh),0.0,1,1,0.0,0.9883720930232558,0.30100600992944865
IND571104AAA,Koppa_BMRd_D (Karnataka),0.0029848866498740556,1,1,0.0,0.9833333333333334,0.30098682534740895
IND431515AAA,Parli_JirgeNgr_D (Maharashtra),0.0029832965679469766,1,1,0.0,0.9833333333333334,0.3009860303064454
IND508213AAB,Suryapet_Krishna_D (Telangana),0.0,1,1,1.0,0.9880952380952381,0.30092295345104336
IND607801AAA,Neyveli_NJVNgr_D (Tamil Nadu),0.0012569269521410578,1,1,0.0,0.9852941176470589,0.3007110807926601
IND587103AAB,Bagalkot_Sector4_D (Karnataka),0.0008375314861460957,1,2,0.3333333333333333,0.978494623655914,0.30070872587355507
IND400072AAA,Mumbai_Tejpal_M (Maharashtra),0.0,1,1,0.0,0.9871794871794872,0.3006482281763181
IND410206AAB,Mumbai_Panvel_D (Maharashtra),0.0,1,1,0.0,0.9871794871794872,0.3006482281763181
IND431514AAA,Gangakher_Busstand_D (Maharashtra),0.002113799387187473,1,1,0.0,0.9833333333333334,0.30055128171606565
IND503187AAA,Banswada_Menagrdn_D (Telangana),0.0025352972948415723,1,1,0.0,0.9821428571428572,0.3004048878127499
IND402109AAA,Roha_DataSagr_D (Maharashtra),0.0,1,1,1.0,0.9861111111111112,0.30032771535580527
IND416510AAA,Sawantwadi_LaxmiNgr_D (Maharashtra),0.0021226331756712415,2,2,0.0,0.9671052631578947,0.30018165958014786
IND125005AAA,Hisar_IndstlAr_I (Haryana),0.00841183879093199,4,5,0.14285714285714285,0.9185185185185186,0.29998619405214516
IND851127AAA,Manjhaul_Purbari_D (Bihar),0.0004193954659949622,1,2,0.0,0.9761904761904763,0.29980841362384825
IND403702AAA,Canacona_CharRsta_D (Goa),0.0,1,1,1.0,0.984375,0.2998068820224719
IND327001AAB,Banswara_KhandDPP_D (Rajasthan),0.0012455641762113647,1,1,1.0,0.9821428571428572,0.29976002125343476
IND786001AAB,Dibrugarh_Bokule_H (Assam),0.011367758186397984,6,5,0.09090909090909091,0.8977411502670349,0.299725325296905
IND783370AAC,Kokrajhar_PigonDPP_D (Assam),0.002949223383795298,1,1,0.0,0.9791666666666667,0.2997189937143696
IND123401AAB,Rewari_YuktiDPP_D (Haryana),0.0004214979076540991,1,1,0.0,0.9833333333333334,0.299705130976299
IND561203AAB,Doddablpur_ChikaDPP_D (Karnataka),0.001260705289672544,1,1,0.0,0.9814814814814814,0.2995691791117526
IND535501AAB,Parvathipuram_Central_D_2 (Andhra Pradesh),0.0029848866498740556,1,2,0.3333333333333333,0.970959595959596,0.2995218951465237
IND700088AAA,Kolkata_TrtllaRD_L (West Bengal),0.0,1,1,0.0,0.9833333333333334,0.2994943820224719
IND723101AAA,Purulia_GariDPP_D (West Bengal),0.0004181360201511335,1,1,0.0,0.9821428571428572,0.29934630717540467
IND535558AAA,Bobbili_ColegRd_D (Andhra Pradesh),0.0021226331756712415,1,1,0.0,0.9791666666666667,0.2993056986103076
IND713130AAA,Katwa_BSarani_D (West Bengal),0.0,2,2,0.3333333333333333,0.9676113360323887,0.2992721648546604
IND691305AAA,Punalur_PostofJN_D (Kerala),1.2594458438287154e-05,1,1,0.0,0.9821428571428572,0.2991435363945482
IND425508AAB,Raver_Truptingr_D (Maharashtra),1.2594458438287154e-06,1,1,0.0,0.9821428571428572,0.299137868888251
IND742149AAA,Murshidabad_Sirjudol_D (West Bengal),0.0,0,2,1.0,0.9814814814814814,0.29893882646691633
IND742148AAA,Lalgola_KrsprDPP_D (West Bengal),0.0,1,1,1.0,0.9814814814814814,0.29893882646691633
IND335001AAA,Ganga Nagar_DC (Rajasthan),0.005527707808564232,1,1,0.0,0.9722222222222222,0.2989249025934207
IND802101AAA,Buxar_Sarswati_D (Bihar),0.0008379479361746161,1,2,0.6666666666666666,0.9722222222222222,0.2988272136684618
IND388220AAA,Umreth_Dakor_DC (Gujarat),0.0,1,1,1.0,0.9807692307692308,0.2987251512532412
IND516390AAA,Pulivendula_RTCStand_D (Andhra Pradesh),0.005118387909319899,1,1,0.0,0.9722222222222222,0.29872024264379854
IND144001AAB,Jalandhar_DPC (Punjab),0.002958057172279067,5,5,0.26666666666666666,0.9155245426616394,0.29860830149699086
IND465669AAB,Narsinghgarh_Central_D_1 (Madhya Pradesh),0.001672109962999046,1,1,0.0,0.9761904761904762,0.29818757986111427
IND312605AAB,Pratapgarh_Nimachrd_D (Rajasthan),0.004690741684881097,2,2,0.3333333333333333,0.955952380952381,0.2981198491730987
IND413531AAA,Latur_Srnwsngr_D (Maharashtra),0.0,1,1,1.0,0.9787234042553192,0.2981114032990677
IND476111AAA,Ambah_MrenTirh_D (Madhya Pradesh),0.0008366859663912206,1,2,0.6666666666666666,0.9696969696969697,0.29806900692599436
IND362720AAA,Kodinar_NCplxDPP_D (Gujarat),5.0377833753148614e-06,1,1,0.0,0.9782608695652174,0.2979751617837248
IND531163AAA,Bheemunipatnam_SaiTempl_D (Andhra Pradesh),0.0,1,1,0.0,0.9782608695652174,0.2979726428920371
IND402107AAA,Pen_BljiMrkt_D (Maharashtra),0.0,1,1,1.0,0.9779411764705883,0.2978767349636484
IND829122AAA,Ramgarh_HotelPrk_D (Jharkhand),0.0008387909319899244,1,1,0.0,0.9761904761904762,0.2977709203456097
IND000000ACN,Hyderabad_Mhdiptnm_C (Telangana),0.0,1,1,0.0,0.9772727272727273,0.2976762002042901
IND396232AAA,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),0.0,1,1,0.0,0.9772727272727273,0.2976762002042901
IND532440AAA,Palakonda_VadaiDPP_D (Andhra Pradesh),0.0,1,1,1.0,0.9772727272727273,0.2976762002042901
IND673121AAA,Kalpetta_Ward19_D (Kerala),0.0,1,1,1.0,0.9772727272727273,0.2976762002042901
IND532421AAA,Narasnpeta_HudcoDPP_D (Andhra Pradesh),0.0,1,1,1.0,0.9772727272727273,0.2976762002042901
IND785621AAA,Golaghat_BaruaRd_D (Assam),3.778337531486146e-05,2,1,0.6666666666666666,0.9696969696969697,0.2976695556304562
IND370615AAB,Nakhatrana_ClgRDDPP_D (Gujarat),0.0,2,1,1.0,0.9696969696969697,0.29765066394279877
IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),0.0,1,2,1.0,0.9696969696969697,0.29765066394279877
IND306401AAB,Pali_Nayagaon_I (Rajasthan),0.008230478589420654,3,4,0.2,0.9259880539177433,0.29764199254868495
IND530043AAA,Visakhapatnam_VislkNgr_DC (Andhra Pradesh),0.0004193954659949622,1,2,0.0,0.9688405797101449,0.29760344467974886
IND251001AAA,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),0.0008350125944584383,1,1,0.0,0.975609756097561,0.2975948151489694
IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),0.0004193954659949622,1,1,0.0,0.9761904761904762,0.29756122261261225
IND585307AAB,Chincholi_Mainroad_D (Karnataka),0.0004193954659949622,2,2,0.0,0.9605616654472289,0.29736696141210994
IND452001AAC,Jalgaon_DC (Maharashtra),3.778337531486146e-06,2,1,0.0,0.9687092568448502,0.2973562392559287
IND334001AAB,Bikaner_DC (Rajasthan),0.0,1,1,0.0,0.9761904761904762,0.29735152487961475
IND414001AAA,AhmedNagar_DC (Maharashtra),0.0012531486146095717,1,3,0.6666666666666666,0.9583333333333334,0.29711533835224857
IND643212AAA,Gudalur_kalmpuza_D (Tamil Nadu),1.8929546750932595e-05,1,1,0.0,0.975,0.2970038467958474
IND577002AAA,Davangere_Central_I_1 (Karnataka),0.0012581863979848867,4,3,0.26666666666666666,0.9354209387104124,0.29698571189076783
IND764059AAA,Nabarangpr_PhdofDPP_D (Orissa),0.002120906801007557,1,1,0.0,0.9714285714285714,0.2969834068515471
IND505327AAA,Jagtial_Aravind_D (Telangana),0.0004206549118387909,2,1,0.3333333333333333,0.9666666666666667,0.2969519004896272
IND621212AAA,Perambalur_goplpurm_D (Tamil Nadu),6.297229219143577e-06,2,1,0.3333333333333333,0.967304625199362,0.2969361092081261
IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),1.2619697833955063e-06,2,2,1.0,0.959375,0.2968018950298355
IND441107AAB,Savner_Wagodha_D (Maharashtra),0.0,1,0,0.0,0.9813084112149533,0.2966397143757219
IND713103AAA,Bardhaman_Bankura_D (West Bengal),0.0,1,1,1.0,0.9736842105263157,0.29659964518036663
IND722101AAC,Bankura_BhowmDPP_D (West Bengal),0.0,2,0,1.0,0.9736842105263157,0.29659964518036663
IND450331AAA,Burhanpur_StRoad_D (Madhya Pradesh),0.0,1,1,0.0,0.9736682808716708,0.29659486628397314
IND751015AAA,Bhubaneshwar_Nayapalli (Orissa),0.0,0,4,0.6666666666666666,0.9583333333333334,0.2964887640449438
IND533262AAA,Draksharamam_Anaipeta_D (Andhra Pradesh),0.0,2,2,1.0,0.9583333333333334,0.2964887640449438
IND600116AAB,Chennai_Porur_DPC (Tamil Nadu),0.004240218472208901,4,3,0.1,0.9284013605442176,0.2963708544780214
IND301705AAA,Neemrana_Rcocmplx_D (Rajasthan),0.0012581863979848867,2,1,0.3333333333333333,0.9629629629629629,0.2962595551215892
IND211002AAB,Allahabad_Central_H_1 (Uttar Pradesh),0.007562972292191435,4,4,0.0,0.9148809523809524,0.296223299950269
IND247667AAA,Roorkee_Dc (Uttarakhand),0.0,1,1,1.0,0.9722222222222222,0.29616104868913856
IND466001AAA,Sehore_Mangalam_D (Madhya Pradesh),0.0004189739680873081,1,1,1.0,0.9705882352941176,0.29588033959475085
IND721212AAA,Ghatal_KrshDPP_D (West Bengal),0.0,0,1,0.0,0.9787234042553191,0.29586421228783166
IND464668AAA,Bareli_SourvDPP_D (Madhya Pradesh),0.007625944584382872,1,1,0.0,0.9583333333333333,0.2958073543146634
IND713364AAB,Rupnarayanpur_Salanpur_D (West Bengal),0.0,1,1,0.0,0.9705882352941176,0.2956708526107072
IND533242AAA,Razole_Shanthi_D (Andhra Pradesh),0.0,2,1,1.0,0.9629629629629629,0.29563046192259673
IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),0.0038438287153652394,1,1,0.0,0.9635761589403973,0.2954891440622737
IND608301AAA,Lalpet_PriyrNGR_D (Tamil Nadu),2.5188916876574307e-06,1,1,0.0,0.9696969696969697,0.29540473237740666
IND380015AAB,AMD_Satellite (Gujarat),0.0,1,0,0.0,0.9767441860465116,0.2952704468251894
IND845305AAA,Raxaul_KairiyaT_D (Bihar),0.0,1,1,1.0,0.9691358024691358,0.2952351227632127
IND210001AAA,Banda_GayatriN_D (Uttar Pradesh),0.0004193954659949622,1,1,0.0,0.9680851063829787,0.29512961167036306
IND506001AAC,Warangal_Central_D_2 (Telangana),0.0,0,2,1.0,0.96875,0.2951193820224719
IND792121AAB,Jairampur_Mdiclcly_D (Arunachal Pradesh),0.0,1,1,0.0,0.96875,0.2951193820224719
IND505467AAA,Husnabad_Greenmkt_D (Telangana),0.0,1,1,1.0,0.96875,0.2951193820224719
IND413501AAA,Osmanabad_Kakdepot_D (Maharashtra),0.0005075566750629723,2,2,0.6666666666666666,0.9523809523809524,0.294956828096761
IND848101AAA,Samastipur_Haripur_D (Bihar),0.0004177119983039126,2,1,0.6666666666666666,0.96,0.2949504290328598
IND400102AAB,Mumbai_Jogeshwri_L (Maharashtra),0.0,1,1,0.0,0.9679979518689197,0.29489376758314784
IND311302AAA,Badnaur_BhmrdDPP_D (Rajasthan),0.0012581863979848867,2,1,0.3333333333333333,0.9583333333333334,0.2948706662327003
IND311001AAA,Bhilwara_DC (Rajasthan),0.0016977329974811083,2,1,0.6666666666666666,0.9572649572649573,0.2947699267119356
IND493118AAC,Bhatpara_TrengaRD_D (Chhattisgarh),0.0,0,1,0.0,0.975,0.2947471910112359
IND385535AAA,Deesa_HawaiPlr_DC (Gujarat),0.0,1,1,1.0,0.9673913043478262,0.29471177332681975
IND123001AAA,Narnaul_DC (Haryana),0.0008404718757414072,2,1,0.3333333333333333,0.9583333333333334,0.29466180897157856
IND641607AAA,Tirupur_Koliplm_I (Tamil Nadu),6.926952141057935e-05,2,3,0.16666666666666666,0.9444444444444444,0.29460392315021844
IND721253AAC,ChandroknaRD_Central_DPP_3 (West Bengal),0.0,1,1,0.0,0.9666666666666667,0.2944943820224719
IND723202AAA,Jhalda_GMukrDPP_D (West Bengal),0.0,1,1,0.0,0.9666666666666667,0.2944943820224719
IND400064AAB,Mumbai_MaladWest_CP (Maharashtra),0.0,0,2,0.0,0.9666666666666667,0.2944943820224719
IND451666AAA,Sendhwa_VishnuVhr_D (Madhya Pradesh),0.0,0,2,1.0,0.9666666666666667,0.2944943820224719
IND742102AAB,Berhampore_Central_I_2 (West Bengal),0.001292191435768262,5,4,0.0,0.9120019332519332,0.2944713947945877
IND390020AAA,Vadodara (Gujarat),0.0004193954659949622,1,2,1.0,0.9583333333333334,0.29445127076670535
IND342602AAC,Bilara_Central_DPP_2 (Rajasthan),0.0020969773299748112,2,2,0.3333333333333333,0.9479166666666666,0.2944122527099312
IND224122AAA,Akbarpur_Auliyapr_D (Uttar Pradesh),0.0,1,0,0.0,0.9736842105263158,0.2943524541691307
IND574221AAA,Kadaba_AnugrDPP_D (Karnataka),0.0,1,1,0.0,0.9661016949152542,0.2943248904970482
IND586128AAA,Sindagi_KalyanNg_D (Karnataka),0.0004189739680873081,2,2,0.0,0.950414862914863,0.29432270990344633
IND736135AAA,Dinhata_WrdN4DPP_D (West Bengal),2.5239395667910126e-06,1,2,0.0,0.9583333333333334,0.29424283500349124
IND201304AAA,Noida_Sec-83_DC (Uttar Pradesh),0.0,2,1,1.0,0.9583333333333334,0.29424157303370785
IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),0.0,3,2,0.3333333333333333,0.9432773109243697,0.2942191483334907
IND848210AAA,Rusera_Wardno4_D (Bihar),0.0008387909319899244,1,1,0.0,0.9642857142857143,0.29419949177418114
IND413002AAA,Solapur_Central_I_2 (Maharashtra),0.002659949622166247,5,4,0.26666666666666666,0.9081866877025647,0.2940107002229761
IND854335AAA,Narpatganj_Central_DPP_1 (Bihar),0.0004193954659949622,2,3,0.5,0.941304347826087,0.2938369571370033
IND732103AAB,Malda_Central_I_3 (West Bengal),0.0029408060453400505,2,2,0.0,0.9444444444444444,0.2937925004009472
IND402301AAA,Mahad_Govndsgr_D (Maharashtra),0.0,1,1,1.0,0.9640522875816994,0.2937100682969817
IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),0.0008375314861460957,1,1,0.0,0.9625668449197862,0.2936832012414808
IND421302AAN,GreaterThane_Anjur_C (Maharashtra),0.0,0,1,0.0,0.9705882352941176,0.2934236615994712
IND520011AAA,Vijayawada (Andhra Pradesh),0.0,1,1,0.0,0.962962962962963,0.29338327091136085
IND210431AAA,Rath_Mughlpra_D (Uttar Pradesh),0.0025629722921914357,1,1,0.0,0.9583333333333333,0.29327586816856765
IND507002AAA,Khammam_NSTRoad_I (Telangana),0.0029328177766111568,4,6,0.10714285714285714,0.897768301350391,0.2932688094057824
IND847103AAA,Benipur_Javahar_D (Bihar),0.0004193954659949622,1,1,0.0,0.9615384615384616,0.2931656182170079
IND210301AAA,Hamirpur_KanpurRd_D (Uttar Pradesh),0.0,1,0,0.0,0.9696969696969697,0.29315628192032683
IND000000ACK,Hyderabad_Chikdply_C (Telangana),0.0,0,1,0.0,0.9696969696969697,0.29315628192032683
IND425201AAA,Bhusawal_Samarth_D (Maharashtra),2.5188916876574307e-06,1,1,0.0,0.9615384615384616,0.2929571799298542
